sampleID,phenotype,file_name,G1_amplitude,G1_sigma,G2_amplitude,G2_sigma,G3_amplitude,G3_sigma,Baysian Information Criterion,Total dip depth,Intercept,Total dip area (AOC combined model),region-set,is control,Dip area: z-score vs controls in same region set,Dip area: Prediction interval of controls,Dip area: interpretation vs controls in same region set,Dip depth: z-score vs controls in same region set,Dip depth: Prediction interval of controls,Dip depth: interpretation vs controls in same region set,ref_genome,settings
LP0025_08_L004,healthy_control,/Users/ivna/00_projects/AACR/LIQUORICE/0memhg19decoy/TrueDI1230XA/summary_across_samples_and_ROIS.csv,14.948992567694562,149.9999999999699,22.09013446442138,757.0000000224428,196.58400653733793,6078.017818384488,-681.1507456188214,-0.06430333347999638,-0.00641335304257658,235.95274922342452,SAEC_hg19.no_chr,healthy_control,0.77,"(17.353451421160685, 341.1373510345018)",N/A,-1.36,"(-0.08255997492013142, 0.01334181032994635)",N/A,0memhg19decoy,TrueDI1230XA
LP0025_08_L004,healthy_control,/Users/ivna/00_projects/AACR/LIQUORICE/0memhg19/True40/summary_across_samples_and_ROIS.csv,12.05414034629598,149.99999999998798,18.847416554729985,757.0000000466168,158.323974628706,6078.045047615124,-682.1963518470501,-0.05238389687720773,-0.0053564587035136,191.1137864475273,SAEC_hg19.no_chr,healthy_control,0.15,"(6.558572270064673, 351.9143250001522)",N/A,-1.3,"(-0.07308227512361351, 0.028477577877711557)",N/A,0memhg19,True40
LP0025_08_L004,healthy_control,/Users/ivna/00_projects/AACR/LIQUORICE/0memhg19decoy/TrueDI26830XA/summary_across_samples_and_ROIS.csv,14.912134002777805,149.9999999955092,18.063651320308377,757.0000000159268,171.419030986045,6078.074542807692,-675.2980926501565,-0.06043147350183357,-0.00577683561694655,206.7089961238872,SAEC_hg19.no_chr,healthy_control,0.33,"(26.577898260038268, 340.26498591563006)",N/A,-1,"(-0.08953184255609398, 0.01608287727417603)",N/A,0memhg19decoy,TrueDI26830XA
LP0025_08_L004,healthy_control,/Users/ivna/00_projects/AACR/LIQUORICE/30memhg19/TrueDI1230XA/summary_across_samples_and_ROIS.csv,16.106951442331045,149.99999976191842,14.01418046733815,757.0000006578717,194.2108149349777,6078.1022369566235,-675.5340763053206,-0.06297104974969175,-0.00627066833317189,226.7708137985153,SAEC_hg19.no_chr,healthy_control,0.89,"(24.439945924991235, 312.17930519237837)",N/A,-1.17,"(-0.08828482902400403, 0.020102095859962858)",N/A,30memhg19,TrueDI1230XA
LP0025_08_L004,healthy_control,/Users/ivna/00_projects/AACR/LIQUORICE/0memhg19decoy/FalseDI1230XA/summary_across_samples_and_ROIS.csv,13.96572089312926,149.99999999993415,19.647978825265763,757.0000000217813,209.9706988063344,6078.020684170158,-679.9371813705146,-0.06127983698834498,-0.00656085470620887,245.72281079735865,SAEC_hg19.no_chr,healthy_control,0.95,"(13.066200183062676, 337.57566013873986)",N/A,-1.06,"(-0.0893571486187584, 0.019068855648463355)",N/A,0memhg19decoy,FalseDI1230XA
LP0025_08_L004,healthy_control,/Users/ivna/00_projects/AACR/LIQUORICE/30memhg19decoy/FalseDI1230XA/summary_across_samples_and_ROIS.csv,13.132759509790311,149.99999999994958,18.457810996103625,757.0000000338065,174.2969789469591,6078.027223949999,-679.8594231798071,-0.05609573259155546,-0.00556020291166473,207.92360919149732,SAEC_hg19.no_chr,healthy_control,0.48,"(36.034100575188745, 318.0178376970816)",N/A,-0.88,"(-0.08818649842293014, 0.019366558427219002)",N/A,30memhg19decoy,FalseDI1230XA
LP0025_08_L004,healthy_control,/Users/ivna/00_projects/AACR/LIQUORICE/30memhg19decoy/FalseDI26830XA/summary_across_samples_and_ROIS.csv,15.853930598354756,149.9999999999281,14.5810405812442,757.0000000238022,183.9805191199221,6078.042788904571,-679.0429137145225,-0.06192549176795486,-0.00606631167466963,216.8312082066692,SAEC_hg19.no_chr,healthy_control,0.58,"(29.650397952704907, 326.0401215024099)",N/A,-1.01,"(-0.09230789763589092, 0.02016032676180473)",N/A,30memhg19decoy,FalseDI26830XA
LP0025_08_L004,healthy_control,/Users/ivna/00_projects/AACR/LIQUORICE/0memhg19decoy/False40/summary_across_samples_and_ROIS.csv,10.239986748611148,149.99999999995543,21.15723951955846,757.0000000545931,175.13763970929855,6078.0483062723215,-692.3997409060712,-0.04987981881423448,-0.00598118982117994,208.14197322133305,SAEC_hg19.no_chr,healthy_control,0.31,"(37.152947803056065, 336.20916138800715)",N/A,-0.97,"(-0.08022198612784213, 0.02872624278410914)",N/A,0memhg19decoy,False40
LP0025_10_L003,lung_cancer,/Users/ivna/00_projects/AACR/LIQUORICE/0memhg19decoy/True40/summary_across_samples_and_ROIS.csv,-44.25165959328812,149.9999999990443,-74.77885249827435,757.0000081821395,3.4564098098308618,6078.000019864738,-678.0040177151891,0.15687430448645787,-0.00168033330947732,-123.19820967606908,SAEC_hg19.no_chr,lung_cancer,-5.15,"(56.332832148522016, 323.10273076202117)",Significantly stronger coverage drop,6.91,"(-0.08465163672251964, 0.03175624973199283)",Significantly stronger coverage drop,0memhg19decoy,True40
LP0025_10_L003,lung_cancer,/Users/ivna/00_projects/AACR/LIQUORICE/30memhg19decoy/False40/summary_across_samples_and_ROIS.csv,-44.8787804327624,149.99999999929204,-73.27729646984145,757.0000000042319,-26.29395198921746,6078.070818894748,-674.6868255438362,0.15970358593292344,-2.6927518735696e-4,-152.12586475730402,SAEC_hg19.no_chr,lung_cancer,-5.17,"(42.68939508574692, 329.5785106581963)",Significantly stronger coverage drop,6.98,"(-0.08365175838597742, 0.0326662951546077)",Significantly stronger coverage drop,30memhg19decoy,False40
LP0025_10_L003,lung_cancer,/Users/ivna/00_projects/AACR/LIQUORICE/30memhg19decoy/FalseDI26830XA/summary_across_samples_and_ROIS.csv,-39.26387194347959,149.99999991178728,-72.4451643193003,757.0000000055064,-40.621305531786255,6078.091011981723,-673.8154856149763,0.1452719381461749,-3.1119382652092e-4,-159.1035663603751,SAEC_hg19.no_chr,lung_cancer,-4.99,"(29.650397952704907, 326.0401215024099)",Significantly stronger coverage drop,7.07,"(-0.09230789763589092, 0.02016032676180473)",Significantly stronger coverage drop,30memhg19decoy,FalseDI26830XA
LP0025_10_L003,lung_cancer,/Users/ivna/00_projects/AACR/LIQUORICE/30memhg19decoy/TrueDI1230XA/summary_across_samples_and_ROIS.csv,-39.72591723170408,149.99999999886748,-77.00008847809697,757.000000000455,-6.3124506081718526,6078.014618426562,-674.3417367142345,0.14664937085812646,-0.00108043724210461,-129.96371727419677,SAEC_hg19.no_chr,lung_cancer,-4.61,"(35.24533221871303, 334.9804913615891)",Significantly stronger coverage drop,6.78,"(-0.09236564995790725, 0.02451551459023065)",Significantly stronger coverage drop,30memhg19decoy,TrueDI1230XA
LP0025_10_L003,lung_cancer,/Users/ivna/00_projects/AACR/LIQUORICE/30memhg19decoy/FalseDI1230XA/summary_across_samples_and_ROIS.csv,-37.749688780899795,149.99999999832812,-75.77422911786614,757.000000001403,-26.271639663372287,6078.171926413411,-674.6567499065884,0.14205734567053732,-8.0070504025221e-4,-146.37816413166198,SAEC_hg19.no_chr,lung_cancer,-5.03,"(36.034100575188745, 318.0178376970816)",Significantly stronger coverage drop,7.2,"(-0.08818649842293014, 0.019366558427219002)",Significantly stronger coverage drop,30memhg19decoy,FalseDI1230XA
LP0025_10_L003,lung_cancer,/Users/ivna/00_projects/AACR/LIQUORICE/30memhg19/TrueDI26830XA/summary_across_samples_and_ROIS.csv,-40.27224786776015,149.99999999882118,-69.58055993120452,757.0000000676707,-40.91207716607922,6078.13205727793,-675.9424707533262,0.1464632381399523,1.5582890450268e-4,-157.66921236634408,SAEC_hg19.no_chr,lung_cancer,-4.27,"(2.5774075852274905, 341.5410499478179)",Significantly stronger coverage drop,7.3,"(-0.0885567448667751, 0.020044059180745255)",Significantly stronger coverage drop,30memhg19,TrueDI26830XA
LP0025_10_L003,lung_cancer,/Users/ivna/00_projects/AACR/LIQUORICE/30memhg19/False40/summary_across_samples_and_ROIS.csv,-42.38082204465415,149.9999999987726,-78.28319649897017,757.0000000053615,-14.397585654254955,6078.100009839347,-674.4423437084134,0.1549172702004054,-2.767005485468e-4,-142.40558746906706,SAEC_hg19.no_chr,lung_cancer,-4.74,"(31.16025554382432, 329.7804555920234)",Significantly stronger coverage drop,7.09,"(-0.08113945417682936, 0.03044146345611445)",Significantly stronger coverage drop,30memhg19,False40
LP0025_10_L003,lung_cancer,/Users/ivna/00_projects/AACR/LIQUORICE/30memhg19decoy/TrueDI26830XA/summary_across_samples_and_ROIS.csv,-39.718109731022395,149.999997674977,-73.25430252593391,757.0000000016171,-19.90990301363161,6078.528073013257,-672.4827285588384,0.14554694684302885,-0.00104373617097219,-139.7568191770644,SAEC_hg19.no_chr,lung_cancer,-4.72,"(29.349294672234095, 322.43762106978977)",Significantly stronger coverage drop,6.93,"(-0.09496073745342026, 0.0207241068623115)",Significantly stronger coverage drop,30memhg19decoy,TrueDI26830XA
LP0025_10_L003,lung_cancer,/Users/ivna/00_projects/AACR/LIQUORICE/0memhg19decoy/FalseDI1230XA/summary_across_samples_and_ROIS.csv,-39.964736880935064,149.9999999995611,-69.42161698590357,757.0000000021236,-36.63319803382246,6078.233366386594,-678.6122439554315,0.14528072638580533,-6.3007839326105e-4,-152.8789387522202,SAEC_hg19.no_chr,lung_cancer,-4.44,"(13.066200183062676, 337.57566013873986)",Significantly stronger coverage drop,7.3,"(-0.0893571486187584, 0.019068855648463355)",Significantly stronger coverage drop,0memhg19decoy,FalseDI1230XA
LP0025_10_L003,lung_cancer,/Users/ivna/00_projects/AACR/LIQUORICE/0memhg19decoy/FalseDI26830XA/summary_across_samples_and_ROIS.csv,-39.63976001258313,149.99999999916602,-77.61509667423488,757.0000000072661,-34.65597511828182,6078.001819408033,-679.6325142856682,0.14860472489400758,-4.1140780676145e-4,-158.79723673843,SAEC_hg19.no_chr,lung_cancer,-5.12,"(33.17876306333565, 321.2881034597963)",Significantly stronger coverage drop,7.71,"(-0.08777347206826042, 0.016893310693690516)",Significantly stronger coverage drop,0memhg19decoy,FalseDI26830XA
LP0025_10_L003,lung_cancer,/Users/ivna/00_projects/AACR/LIQUORICE/0memhg19decoy/TrueDI1230XA/summary_across_samples_and_ROIS.csv,-36.77281381189353,149.9999999993905,-82.17315499355799,757.0000000007832,-13.257258495695613,6078.000026594038,-683.1483965247647,0.1419773183757145,-5.5363252286091e-4,-138.70627060655485,SAEC_hg19.no_chr,lung_cancer,-4.31,"(17.353451421160685, 341.1373510345018)",Significantly stronger coverage drop,8.08,"(-0.08255997492013142, 0.01334181032994635)",Significantly stronger coverage drop,0memhg19decoy,TrueDI1230XA
LP0025_10_L003,lung_cancer,/Users/ivna/00_projects/AACR/LIQUORICE/0memhg19/True40/summary_across_samples_and_ROIS.csv,-45.22224911072338,149.99999999961642,-75.80983965106961,757.0000000040138,-20.183096468062992,6078.000006148339,-672.4750437960147,0.16155066305816648,-9.4429926820637e-4,-148.97490680531124,SAEC_hg19.no_chr,lung_cancer,-4.17,"(6.558572270064673, 351.9143250001522)",Significantly stronger coverage drop,7.94,"(-0.07308227512361351, 0.028477577877711557)",Significantly stronger coverage drop,0memhg19,True40
LP0025_10_L003,lung_cancer,/Users/ivna/00_projects/AACR/LIQUORICE/0memhg19/TrueDI26830XA/summary_across_samples_and_ROIS.csv,-40.09274967121615,149.99999999876275,-79.96030526571428,757.0000000050675,-33.82191050426914,6078.108609932985,-677.565006582372,0.15099065371639606,-3.146362195439e-4,-160.85488238913325,SAEC_hg19.no_chr,lung_cancer,-4.16,"(-2.55594515431315, 349.680040288456)",Significantly stronger coverage drop,7.36,"(-0.08996882174333204, 0.020631068609801698)",Significantly stronger coverage drop,0memhg19,TrueDI26830XA
LP0025_10_L003,lung_cancer,/Users/ivna/00_projects/AACR/LIQUORICE/0memhg19/False40/summary_across_samples_and_ROIS.csv,-42.53094282341101,149.99999999931302,-73.15859616719786,757.0000000000043,-21.799159166997747,6078.131267536683,-675.7230709448294,0.15310164948724553,-6.603891618171e-4,-144.8007175711336,SAEC_hg19.no_chr,lung_cancer,-4.55,"(27.1386624680608, 346.8432267613184)",Significantly stronger coverage drop,7,"(-0.0812155684521266, 0.030571088790355472)",Significantly stronger coverage drop,0memhg19,False40
LP0025_10_L003,lung_cancer,/Users/ivna/00_projects/AACR/LIQUORICE/0memhg19/TrueDI1230XA/summary_across_samples_and_ROIS.csv,-39.527666457109305,149.99999999883576,-69.58919017957318,757.0000000051881,-41.77297945261901,6078.999998805532,-682.3262704701802,0.1445436006217088,4.5678527746055e-4,-157.67663136137247,SAEC_hg19.no_chr,lung_cancer,-4.24,"(3.6959417326676487, 349.87296093586326)",Significantly stronger coverage drop,7.64,"(-0.08441418348747659, 0.017698871759703784)",Significantly stronger coverage drop,0memhg19,TrueDI1230XA
LP0025_10_L003,lung_cancer,/Users/ivna/00_projects/AACR/LIQUORICE/0memhg19/FalseDI26830XA/summary_across_samples_and_ROIS.csv,-40.02095888114851,149.99999992440036,-71.54150926018208,757.0000000022261,-38.865946658164525,6078.149876217671,-680.2827511260195,0.14669402836328976,3.6342536915104e-4,-157.3137565444155,SAEC_hg19.no_chr,lung_cancer,-4.84,"(24.60682338887824, 326.13631132572027)",Significantly stronger coverage drop,7.68,"(-0.0871209653435287, 0.016726935171748662)",Significantly stronger coverage drop,0memhg19,FalseDI26830XA
LP0025_10_L003,lung_cancer,/Users/ivna/00_projects/AACR/LIQUORICE/30memhg19/TrueDI1230XA/summary_across_samples_and_ROIS.csv,-41.87858320942296,149.99999999954375,-79.27374754566381,757.0000000071567,-13.052976090149832,6078.020913544826,-676.3661505769772,0.15401528913991291,-0.00177040911840705,-141.4812757327885,SAEC_hg19.no_chr,lung_cancer,-4.72,"(24.439945924991235, 312.17930519237837)",Significantly stronger coverage drop,7.61,"(-0.08828482902400403, 0.020102095859962858)",Significantly stronger coverage drop,30memhg19,TrueDI1230XA
LP0025_10_L003,lung_cancer,/Users/ivna/00_projects/AACR/LIQUORICE/30memhg19decoy/True40/summary_across_samples_and_ROIS.csv,-44.99496450972838,149.99999999914974,-79.08164108371388,757.0000000047042,-4.31569594863389,6078.000041617261,-673.5466995500218,0.16162893689504432,-9.4285451328602e-4,-136.1640519792629,SAEC_hg19.no_chr,lung_cancer,-4.9,"(42.480113820593914, 331.63166235970925)",Significantly stronger coverage drop,6.96,"(-0.08610198389992478, 0.03260736602623383)",Significantly stronger coverage drop,30memhg19decoy,True40
LP0025_10_L003,lung_cancer,/Users/ivna/00_projects/AACR/LIQUORICE/0memhg19decoy/False40/summary_across_samples_and_ROIS.csv,-43.65547057206525,149.99999940298585,-71.82408799180554,757.0000000000398,-28.60735491146903,6078.000024221657,-674.6269083514169,0.1558360706915866,-5.5450912293375e-4,-151.5552344602693,SAEC_hg19.no_chr,lung_cancer,-4.96,"(37.152947803056065, 336.20916138800715)",Significantly stronger coverage drop,7.31,"(-0.08022198612784213, 0.02872624278410914)",Significantly stronger coverage drop,0memhg19decoy,False40
LP0025_10_L003,lung_cancer,/Users/ivna/00_projects/AACR/LIQUORICE/0memhg19decoy/TrueDI26830XA/summary_across_samples_and_ROIS.csv,-42.46109675166983,149.99999999937887,-78.18103018935828,757.0000000024838,-7.452147407166832,6078.023584267707,-676.2445238469817,0.154621063170807,-0.00162559817462014,-135.45749441229438,SAEC_hg19.no_chr,lung_cancer,-4.51,"(26.577898260038268, 340.26498591563006)",Significantly stronger coverage drop,8.04,"(-0.08953184255609398, 0.01608287727417603)",Significantly stronger coverage drop,0memhg19decoy,TrueDI26830XA
LP0025_10_L003,lung_cancer,/Users/ivna/00_projects/AACR/LIQUORICE/30memhg19/FalseDI1230XA/summary_across_samples_and_ROIS.csv,-40.09713947723576,149.99876103604296,-75.43771201404644,757.0000000391824,-41.744764222318366,6078.1953238691285,-677.1333977851579,0.14913976817073876,4.9286853896443e-4,-164.2097682602894,SAEC_hg19.no_chr,lung_cancer,-4.89,"(19.366623217206325, 317.8008593100348)",Significantly stronger coverage drop,7.37,"(-0.0890052381521442, 0.02025426432770145)",Significantly stronger coverage drop,30memhg19,FalseDI1230XA
LP0025_10_L003,lung_cancer,/Users/ivna/00_projects/AACR/LIQUORICE/30memhg19/FalseDI26830XA/summary_across_samples_and_ROIS.csv,-39.51346773664368,149.99999999238457,-76.48187551136445,757.0000000017282,-32.650387258273504,6078.170231613218,-675.307985426901,0.14753992321928128,-2.7375075022056e-4,-155.5040722295964,SAEC_hg19.no_chr,lung_cancer,-4.81,"(18.538755353361353, 310.2362134589847)",Significantly stronger coverage drop,7.07,"(-0.09150462694071562, 0.021654309042258894)",Significantly stronger coverage drop,30memhg19,FalseDI26830XA
LP0025_10_L003,lung_cancer,/Users/ivna/00_projects/AACR/LIQUORICE/30memhg19/True40/summary_across_samples_and_ROIS.csv,-44.43325877685733,149.9999999992468,-81.45690141267511,757.000000002016,18.18954735730803,6078.9991380989095,-681.7570399750227,0.15990980556628268,-8.2552772621084e-4,-115.43105037746896,SAEC_hg19.no_chr,lung_cancer,-4.29,"(31.692092012904084, 339.59989505494656)",Significantly stronger coverage drop,6.96,"(-0.08165649426673266, 0.03411642724955199)",Significantly stronger coverage drop,30memhg19,True40
LP0025_10_L003,lung_cancer,/Users/ivna/00_projects/AACR/LIQUORICE/0memhg19/FalseDI1230XA/summary_across_samples_and_ROIS.csv,-39.998838228694545,149.99999999999858,-75.40268833714012,757.0000000000156,-32.30738332748598,6078.109967194625,-679.6761205304147,0.1482395935433809,-4.869551011105689e-6,-154.63366087949237,SAEC_hg19.no_chr,lung_cancer,-4.25,"(2.80070518926712, 339.17786641259283)",Significantly stronger coverage drop,7.6,"(-0.08744747712006905, 0.018149864748418662)",Significantly stronger coverage drop,0memhg19,FalseDI1230XA
LP0025_11_L003,lung_cancer,/Users/ivna/00_projects/AACR/LIQUORICE/30memhg19decoy/FalseDI26830XA/summary_across_samples_and_ROIS.csv,-6.224939023635309,149.99999999998494,-1.6574597610327126,757.0000000651377,84.7729027049953,6078.000000603332,-663.2777020285823,0.01186518421764203,-0.00338116628641932,75.80757719163083,SAEC_hg19.no_chr,lung_cancer,-1.51,"(29.650397952704907, 326.0401215024099)",n.s.,1.87,"(-0.09230789763589092, 0.02016032676180473)",n.s.,30memhg19decoy,FalseDI26830XA
LP0025_11_L003,lung_cancer,/Users/ivna/00_projects/AACR/LIQUORICE/0memhg19/False40/summary_across_samples_and_ROIS.csv,-9.602968931151848,149.99999999987622,-2.0366428113855957,757.0000000207269,89.70309160013313,6078.0079262882555,-666.6478862536712,0.02072567984790562,-0.00416765529486442,76.44269063001258,SAEC_hg19.no_chr,lung_cancer,-1.52,"(27.1386624680608, 346.8432267613184)",n.s.,1.81,"(-0.0812155684521266, 0.030571088790355472)",n.s.,0memhg19,False40
LP0025_11_L003,lung_cancer,/Users/ivna/00_projects/AACR/LIQUORICE/0memhg19decoy/True40/summary_across_samples_and_ROIS.csv,-8.5742989241309,149.99999999999986,-3.4177710542535307,757.0000000334074,76.55414984285734,6078.012062681444,-662.8366719077154,0.01958073464152386,-0.00382635219034303,63.10400663477843,SAEC_hg19.no_chr,lung_cancer,-2.08,"(56.332832148522016, 323.10273076202117)",n.s.,1.73,"(-0.08465163672251964, 0.03175624973199283)",n.s.,0memhg19decoy,True40
LP0025_11_L003,lung_cancer,/Users/ivna/00_projects/AACR/LIQUORICE/0memhg19/FalseDI1230XA/summary_across_samples_and_ROIS.csv,-7.230205968306173,149.9999999999902,-2.2307691382993244,757.0000000763989,84.10090125788994,6078.0136735582055,-661.1013804513713,0.01488506478363148,-0.00353914541597208,73.39502293909278,SAEC_hg19.no_chr,lung_cancer,-1.27,"(2.80070518926712, 339.17786641259283)",n.s.,2.06,"(-0.08744747712006905, 0.018149864748418662)",n.s.,0memhg19,FalseDI1230XA
LP0025_11_L003,lung_cancer,/Users/ivna/00_projects/AACR/LIQUORICE/30memhg19/True40/summary_across_samples_and_ROIS.csv,-9.905632060656368,149.99999999883116,-1.5542418024198537,757.0000000459974,61.28702261375452,6078.030329704467,-670.1449239180388,0.02314158069932478,-0.00264005767056693,48.19455027854797,SAEC_hg19.no_chr,lung_cancer,-1.96,"(31.692092012904084, 339.59989505494656)",n.s.,1.78,"(-0.08165649426673266, 0.03411642724955199)",n.s.,30memhg19,True40
LP0025_11_L003,lung_cancer,/Users/ivna/00_projects/AACR/LIQUORICE/30memhg19decoy/FalseDI1230XA/summary_across_samples_and_ROIS.csv,-6.397173034581881,149.9999999999831,2.099472433770996,757.9999999435429,63.048479092368794,6078.028994700576,-662.3122705560153,0.01177074838963331,-0.00334691720240602,57.699322832425224,SAEC_hg19.no_chr,lung_cancer,-1.86,"(36.034100575188745, 318.0178376970816)",n.s.,1.88,"(-0.08818649842293014, 0.019366558427219002)",n.s.,30memhg19decoy,FalseDI1230XA
LP0025_11_L003,lung_cancer,/Users/ivna/00_projects/AACR/LIQUORICE/0memhg19/True40/summary_across_samples_and_ROIS.csv,-9.541737214258546,149.99999999999997,-6.546533734203487,757.0000000651017,79.05486450676621,6078.010529972226,-664.8061693652363,0.02363847927960961,-0.00361903012496433,61.325377779803574,SAEC_hg19.no_chr,lung_cancer,-1.5,"(6.558572270064673, 351.9143250001522)",n.s.,1.98,"(-0.07308227512361351, 0.028477577877711557)",n.s.,0memhg19,True40
LP0025_11_L003,lung_cancer,/Users/ivna/00_projects/AACR/LIQUORICE/30memhg19/TrueDI26830XA/summary_across_samples_and_ROIS.csv,-8.084640209562549,149.9999999999969,-0.16106628391180858,757.0000000413232,72.7293553912408,6078.013820933208,-659.53466841851,0.01681318250777647,-0.00355259896592014,63.13653695803353,SAEC_hg19.no_chr,lung_cancer,-1.41,"(2.5774075852274905, 341.5410499478179)",n.s.,2.06,"(-0.0885567448667751, 0.020044059180745255)",n.s.,30memhg19,TrueDI26830XA
LP0025_11_L003,lung_cancer,/Users/ivna/00_projects/AACR/LIQUORICE/0memhg19decoy/TrueDI1230XA/summary_across_samples_and_ROIS.csv,-5.4852682706206055,149.99999999999926,-0.08136114207728383,757.0000000054284,57.5703124465098,6078.016288931114,-661.347529397694,0.01085284298968478,-0.00317785445387496,51.080941859323275,SAEC_hg19.no_chr,lung_cancer,-1.74,"(17.353451421160685, 341.1373510345018)",n.s.,2.08,"(-0.08255997492013142, 0.01334181032994635)",n.s.,0memhg19decoy,TrueDI1230XA
LP0025_11_L003,lung_cancer,/Users/ivna/00_projects/AACR/LIQUORICE/0memhg19decoy/False40/summary_across_samples_and_ROIS.csv,-9.377517283400882,149.9999999999998,-3.134237342387407,757.0000000281636,80.98906848205068,6078.015245886126,-664.5611534089497,0.02127647116274331,-0.0037040540337461,66.89122844728246,SAEC_hg19.no_chr,lung_cancer,-1.76,"(37.152947803056065, 336.20916138800715)",n.s.,1.89,"(-0.08022198612784213, 0.02872624278410914)",n.s.,0memhg19decoy,False40
LP0025_11_L003,lung_cancer,/Users/ivna/00_projects/AACR/LIQUORICE/30memhg19decoy/TrueDI26830XA/summary_across_samples_and_ROIS.csv,-6.277407524451532,149.999999999989,3.3532286444063555,757.999999937669,45.74080209536111,6078.078503126399,-659.9980832772668,0.01192839967489808,-0.00215447377841175,41.814419966617706,SAEC_hg19.no_chr,lung_cancer,-2.01,"(29.349294672234095, 322.43762106978977)",n.s.,1.86,"(-0.09496073745342026, 0.0207241068623115)",n.s.,30memhg19decoy,TrueDI26830XA
LP0025_11_L003,lung_cancer,/Users/ivna/00_projects/AACR/LIQUORICE/0memhg19/TrueDI26830XA/summary_across_samples_and_ROIS.csv,-4.691154754784121,149.99999984790122,-5.390985700461607,757.0000000557862,42.59805525229093,6078.047186952942,-658.2967328549963,0.01252174894545104,-0.0029409340406401,31.684850763306983,SAEC_hg19.no_chr,lung_cancer,-1.77,"(-2.55594515431315, 349.680040288456)",n.s.,1.87,"(-0.08996882174333204, 0.020631068609801698)",n.s.,0memhg19,TrueDI26830XA
LP0025_11_L003,lung_cancer,/Users/ivna/00_projects/AACR/LIQUORICE/0memhg19decoy/FalseDI1230XA/summary_across_samples_and_ROIS.csv,-4.6141061205948155,149.9999999999969,-6.195580607255554,757.0000000000151,52.91772980464698,6078.033861068691,-659.3990010210293,0.01206349834983962,-0.00301259984416882,41.270303931938926,SAEC_hg19.no_chr,lung_cancer,-1.81,"(13.066200183062676, 337.57566013873986)",n.s.,1.91,"(-0.0893571486187584, 0.019068855648463355)",n.s.,0memhg19decoy,FalseDI1230XA
LP0025_11_L003,lung_cancer,/Users/ivna/00_projects/AACR/LIQUORICE/0memhg19decoy/FalseDI26830XA/summary_across_samples_and_ROIS.csv,-5.8712086248986255,149.99999999998118,-1.1198957302394472,757.0000000592322,59.254639282509935,6078.021930894622,-659.9010799943626,0.01231605770474802,-0.0028079051339592,51.26891682826032,SAEC_hg19.no_chr,lung_cancer,-1.92,"(33.17876306333565, 321.2881034597963)",n.s.,2,"(-0.08777347206826042, 0.016893310693690516)",n.s.,0memhg19decoy,FalseDI26830XA
LP0025_11_L003,lung_cancer,/Users/ivna/00_projects/AACR/LIQUORICE/30memhg19/FalseDI1230XA/summary_across_samples_and_ROIS.csv,-6.718321735940406,149.99999999998977,-0.41394163494249,757.0000000681833,78.07689444316598,6078.000001684522,-662.2257442940444,0.01296155954279187,-0.00363254032930981,69.80327422858542,SAEC_hg19.no_chr,lung_cancer,-1.45,"(19.366623217206325, 317.8008593100348)",n.s.,1.9,"(-0.0890052381521442, 0.02025426432770145)",n.s.,30memhg19,FalseDI1230XA
LP0025_11_L003,lung_cancer,/Users/ivna/00_projects/AACR/LIQUORICE/30memhg19/False40/summary_across_samples_and_ROIS.csv,-8.802554927839363,149.99999999999667,-5.529481719299184,757.0000000309639,73.75558147588725,6078.019193721769,-666.8404679610547,0.02148438376483134,-0.00325753037869168,57.91327855257247,SAEC_hg19.no_chr,lung_cancer,-1.8,"(31.16025554382432, 329.7804555920234)",n.s.,1.84,"(-0.08113945417682936, 0.03044146345611445)",n.s.,30memhg19,False40
LP0025_11_L003,lung_cancer,/Users/ivna/00_projects/AACR/LIQUORICE/30memhg19decoy/True40/summary_across_samples_and_ROIS.csv,-9.47748073246066,149.9999999999252,-5.029565527515325,757.0000000015202,98.7945374038898,6078.034650001892,-668.8848572000793,0.02137250597177035,-0.00392192902390882,82.64872728013856,SAEC_hg19.no_chr,lung_cancer,-1.58,"(42.480113820593914, 331.63166235970925)",n.s.,1.78,"(-0.08610198389992478, 0.03260736602623383)",n.s.,30memhg19decoy,True40
LP0025_11_L003,lung_cancer,/Users/ivna/00_projects/AACR/LIQUORICE/30memhg19/TrueDI1230XA/summary_across_samples_and_ROIS.csv,-4.803127502995693,149.9999999991393,-4.382482858771056,757.0000000343118,31.660669318343302,6078.0270433426485,-664.8719699559526,0.01300595382195093,-0.00215611076870504,21.647765385175287,SAEC_hg19.no_chr,lung_cancer,-2.24,"(24.439945924991235, 312.17930519237837)",Significantly stronger coverage drop,1.91,"(-0.08828482902400403, 0.020102095859962858)",n.s.,30memhg19,TrueDI1230XA
LP0025_11_L003,lung_cancer,/Users/ivna/00_projects/AACR/LIQUORICE/30memhg19decoy/TrueDI1230XA/summary_across_samples_and_ROIS.csv,-3.760270792601348,149.9999999981425,-3.3987129552721465,757.0000000013622,30.941658690595062,6078.0458245500395,-659.4859836138422,0.00976110493572206,-0.00237680233676878,23.128557420294182,SAEC_hg19.no_chr,lung_cancer,-2.37,"(35.24533221871303, 334.9804913615891)",Significantly stronger coverage drop,1.64,"(-0.09236564995790725, 0.02451551459023065)",n.s.,30memhg19decoy,TrueDI1230XA
